,statefy,appno,fullstate,saa,applname,appladdress,applcity,applstate,applzip,zipfour,applstatus,applduns,applinst,insttype,appldisc,neaprimoutcome,congdistr,projdisc,majdisc,disctype,acttype,pdcpt,artsed,artsedname,individnum,artistsnum,youthben,grace,prace,amtrequest,applaward,amtspent,expenses,revenue,inkindctrb,neashare,saashare,othershare,neaprog,msatype,instname,actname,discname,neaprimoutcomename,tigercong,cdsession,county,idein,adultsengaged,childrenengaged,popbenrace,popbenage,popbendistinct,hobie,uniqueid,xlongitude,ylatitude,CityExistsInExcel,artsednew,G_popbenrace,N_popbenrace,W_popbenrace,B_popbenrace,H_popbenrace,-1_popbenrace,P_popbenrace,A_popbenrace,SAP_neaprog,-1_neaprog,PAU_neaprog,PAE_neaprog,PAC_neaprog,POL_neaprog,PAM_neaprog,AES_neaprog,PA_neaprog,P_neaprog,P_pdcpt,Y_pdcpt,I_pdcpt,A_pdcpt,G_popbendist,-1_popbendist,D_popbendist,P_popbendist,Y_popbendist,M_popbendist,E_popbendist,I_popbendist,1_popbenage,-1_popbenage,2_popbenage,3_popbenage,4_popbenage,9_popbenage
662,2020,2020OK00464,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,808771174,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,700,10,1834.0,,,14275,7000,7000,37740,21010,9730.0,0,7000,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,700.0,1834.0,BHW,1020304,DPY,    ,GR2-20-5005-7743  ,-97.5137,35.4676,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
663,2020,2020OK00465,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,808771174,48,ART,1,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,70,4,68.0,,,8331,1500,1500,10078,7588,990.0,0,1500,0,-1,M,School of the Arts,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,70.0,68.0,BHW,1,EPY,    ,GR2-20-5005-7745  ,-97.5137,35.4676,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
664,2020,2020OK00466,Oklahoma,OK,"METROPOLITAN SCHOOL OF DANCE, INC.",PO BOX 14744,oklahoma city,OK,73113,     ,2,808771174,48,ART,1,,,1,1,Performing Arts  ,8,,1,Arts Ed: General,300,9,3400.0,,,9262,1000,1000,2835,1385,450.0,0,1000,0,-1,M,School of the Arts,Fair/Festival,Dance,Learning,5.0,116.0,Oklahoma,731365192.0,300.0,3400.0,BHW,10203,PY,    ,GR2-20-5005-7934  ,-97.5137,35.4676,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
665,2020,2020OK00468,Oklahoma,OK,MIAMI CHAMBER OF COMMERCE ARTS AND HUMANITIES COUNCIL,PO BOX 1311,miami,OK,74355,     ,2,790471648,16,ART,14,,,5,5,Visual Arts      ,13,,2,Some AE: General,1500,11,400.0,,,0,4250,3424,22189,5500,13265.0,0,3424,0,-1,OM,Arts Council/Agency,Marketing,Visual Arts,Livability,2.0,116.0,Ottawa,731429765.0,1500.0,400.0,NW,9,G,    ,GR12-20-5114-7973 ,-94.8711,36.8878,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
666,2020,2020OK00222,Oklahoma,OK,MID-AMERICA ARTS ALLIANCE,2018 BALTIMORE AVE,kansas city,MO,64108,     ,2,NQX7N5A68JU,16,ART,14,,,14,14,Multidisciplinary,29,,2,Some AE: General,3616,7,1240.0,,,25000,25000,25000,319213,294213,0.0,0,25000,0,-1,M,Arts Council/Agency,Professional Dev/Training,Multidisciplinary,Understanding,5.0,116.0,Jackson,237303693.0,3616.0,1240.0,G,9,G,    ,GR8-20-5287-8201  ,-94.585198,39.088268,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
667,2020,2020OK00469,Oklahoma,OK,MONROE ELEMENTARY (NORMAN PSD),1601 MCGEE DR,norman,OK,73072,     ,5,41450693,21,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,900.0,,,500,500,456,456,456,0.0,0,456,0,-1,M,Elementary School,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,736021052.0,-1.0,900.0,W,1,P,    ,GR13-20-5353-8269 ,-97.467145,35.198367,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
668,2020,2020OK00208,Oklahoma,OK,MONROE ELEMENTARY (OKC PSD),4810 N LINN AVE,oklahoma city,OK,73112,     ,5,MWFTLQL8MEY,21,EDU,14,,,1,1,Performing Arts  ,12,,1,Arts Ed: General,-1,-1,700.0,,,500,500,500,500,500,0.0,0,0,500,-1,M,Elementary School,Arts Instruction,Dance,Learning,5.0,116.0,Oklahoma,736021175.0,-1.0,700.0,ABHW,1,EP,    ,GR13-20-5318-8233 ,-97.557899,35.519404,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
669,2020,2020OK00283,Oklahoma,OK,MUSKOGEE COMMUNITY BAND ASSOCIATION,PO BOX 2278,muskogee,OK,74402,     ,2,SAFSD644079,5,ART,2,,,2,2,Performing Arts  ,11,,1,Arts Ed: General,0,19,145.0,,,1000,1000,1000,1000,1000,0.0,1000,0,0,-1,OM,Perf Group: Community,Operating Support,Music,Creation,2.0,116.0,Muskogee,881037662.0,0.0,145.0,G,1,G,    ,GR15-20-5766-8853 ,-95.3567,35.7427,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
670,2020,2020OK00282,Oklahoma,OK,MUSKOGEE COMMUNITY BAND ASSOCIATION,PO BOX 2278,muskogee,OK,74402,     ,2,SAFSD644079,5,ART,2,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,650,30,150.0,,,2500,2500,2125,10010,5450,2060.0,0,2125,0,-1,OM,Perf Group: Community,Performance/Reading,Music,Engagement,2.0,116.0,Muskogee,881037662.0,650.0,150.0,G,9,G,    ,GR1-20-5626-8712  ,-95.3567,35.7427,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
671,2020,2020OK00318,Oklahoma,OK,MUSKOGEE LITTLE THEATRE,PO BOX 964,muskogee,OK,74402,     ,2,U2BTYLNQ8B5,5,ART,4,,,4,4,Performing Arts  ,11,,2,Some AE: General,6184,259,2933.0,,,2500,2500,2500,2500,2500,0.0,2500,0,0,-1,OM,Perf Group: Community,Operating Support,Theatre,Creation,2.0,116.0,Muskogee,731077539.0,6184.0,2933.0,G,9,G,    ,GR16-20-5665-8751 ,-95.3567,35.7427,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
672,2020,2020OK00319,Oklahoma,OK,MUSKOGEE LITTLE THEATRE,PO BOX 964,muskogee,OK,74402,     ,2,U2BTYLNQ8B5,5,ART,4,,,4,4,Performing Arts  ,5,,2,Some AE: General,6638,208,847.0,,,12447,12447,12447,189000,189000,0.0,12447,0,0,-1,OM,Perf Group: Community,Performance/Reading,Theatre,Engagement,2.0,116.0,Muskogee,731077539.0,6638.0,847.0,G,9,G,    ,GR3-20-5193-8083  ,-95.3567,35.7427,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
673,2020,2020OK00320,Oklahoma,OK,MUSKOGEE LITTLE THEATRE,PO BOX 964,muskogee,OK,74402,     ,2,U2BTYLNQ8B5,5,ART,4,,,4,4,Performing Arts  ,5,,2,Some AE: General,114,89,478.0,,,5334,5334,5334,81000,81000,0.0,2667,2667,0,-1,OM,Perf Group: Community,Performance/Reading,Theatre,Learning,2.0,116.0,Muskogee,731077539.0,114.0,478.0,G,9,G,    ,GR3-20-5193-8084  ,-95.3567,35.7427,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
674,2020,2020OK00134,Oklahoma,OK,MUSTANG ALTERNATIVE SCHOOL (MUSTANG PSD),400 N CLEAR SPRINGS RD,mustang,OK,73064,     ,5,JX4DTVL7MZF,25,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,7,1,120.0,,,2494,2494,1069,1125,1069,0.0,1069,0,0,-1,M,Other School,Arts Instruction,Visual Arts,Learning,4.0,116.0,Canadian,730766864.0,7.0,120.0,G,1,PY,    ,GR6-20-5414-8330  ,-97.759237,35.394882,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
675,2020,2020OK00133,Oklahoma,OK,MUSTANG ALTERNATIVE SCHOOL (MUSTANG PSD),400 N CLEAR SPRINGS RD,mustang,OK,73064,     ,5,JX4DTVL7MZF,25,EDU,14,,,10,10,Other            ,12,,1,Arts Ed: General,6,1,160.0,,,2500,2500,2500,4000,2500,0.0,2500,0,0,-1,M,Other School,Arts Instruction,Literature,Learning,4.0,116.0,Canadian,730766864.0,6.0,160.0,G,1,Y,    ,GR6-20-5210-8126  ,-97.759237,35.394882,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
676,2020,2020OK00374,Oklahoma,OK,"NAMRON PLAYERS THEATRE, INC.",PO BOX 2356,norman,OK,73070,     ,2,X1L9UGNE7AF,5,ART,4,,,4,4,Performing Arts  ,11,,2,Some AE: General,1088,6,0.0,,,1000,1000,1000,1000,1000,0.0,1000,0,0,-1,M,Perf Group: Community,Operating Support,Theatre,Creation,4.0,116.0,Cleveland,454970416.0,1088.0,0.0,G,20304,G,    ,GR15-20-5717-8804 ,-97.3471,35.2334,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
677,2020,2020OK00372,Oklahoma,OK,"NAMRON PLAYERS THEATRE, INC.",PO BOX 2356,norman,OK,73070,     ,2,X1L9UGNE7AF,5,ART,4,,,12,12,Other            ,12,,1,Arts Ed: General,38,4,2.0,,,2500,2500,2500,5000,2500,0.0,0,2500,0,-1,M,Perf Group: Community,Arts Instruction,Folklife/Trad. Arts,Engagement,4.0,116.0,Cleveland,454970416.0,38.0,2.0,W,10204,G,    ,GR1-20-5163-8024  ,-97.3471,35.2334,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
678,2020,2020OK00373,Oklahoma,OK,"NAMRON PLAYERS THEATRE, INC.",PO BOX 2356,norman,OK,73070,     ,2,X1L9UGNE7AF,5,ART,4,,,4,4,Performing Arts  ,5,,99,Not Arts Ed,691,9,1.0,,,2500,2500,2500,6400,2900,1000.0,0,2500,0,-1,M,Perf Group: Community,Performance/Reading,Theatre,Engagement,4.0,116.0,Cleveland,454970416.0,691.0,1.0,G,20304,G,    ,GR1-20-5517-8504  ,-97.3471,35.2334,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
679,2020,2020OK00128,Oklahoma,OK,"NEWKIRK MAIN STREET, INC.",PO BOX 235,newkirk,OK,74647,     ,2,JJDJSF8SH45,32,COM,15,,,2,2,Performing Arts  ,8,,99,Not Arts Ed,1350,10,800.0,,,2500,2500,2086,5629,2086,2500.0,0,2086,0,-1,OM,Community Svc Org,Fair/Festival,Music,Engagement,3.0,116.0,Kay,271194088.0,1350.0,800.0,W,304,G,    ,GR1-20-5138-7999  ,-97.0539,36.882,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
680,2020,2020OK00471,Oklahoma,OK,NOBLE PUBLIC SCHOOLS,PO BOX 499,noble,OK,73068,     ,5,127336519,19,EDU,15,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,16,2,16.0,,,2500,2500,1730,1821,1730,0.0,1730,0,0,-1,M,School District,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,736021050.0,16.0,16.0,W,1,Y,    ,GR6-20-5319-8234  ,-97.395,35.136,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
681,2020,2020OK00470,Oklahoma,OK,NOBLE PUBLIC SCHOOLS,PO BOX 499,noble,OK,73068,     ,5,127336519,19,EDU,15,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,130.0,,,500,500,481,481,481,0.0,0,0,481,-1,M,School District,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,736021050.0,-1.0,130.0,W,1,P,    ,GR13-20-5260-8173 ,-97.395,35.136,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
682,2020,2020OK00095,Oklahoma,OK,NORMAN ARTS COUNCIL,PO BOX 85,norman,OK,73070,     ,2,HN66XJQZ2UN,16,ART,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,10,1,460.0,,,2319,2319,2320,61968,61968,0.0,1160,1160,0,-1,M,Arts Council/Agency,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,731051578.0,10.0,460.0,W,1,PY,    ,GR3-20-5184-8069  ,-97.3471,35.2334,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
683,2020,2020OK00094,Oklahoma,OK,NORMAN ARTS COUNCIL,PO BOX 85,norman,OK,73070,     ,2,HN66XJQZ2UN,16,ART,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,50,2,50.0,,,1159,1159,1160,30984,30984,0.0,580,580,0,-1,M,Arts Council/Agency,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,731051578.0,50.0,50.0,W,203,G,    ,GR3-20-5184-8068  ,-97.3471,35.2334,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
684,2020,2020OK00093,Oklahoma,OK,NORMAN ARTS COUNCIL,PO BOX 85,norman,OK,73070,     ,2,HN66XJQZ2UN,16,ART,14,,,11,11,Other            ,6,,2,Some AE: General,8000,113,3750.0,,,19708,19708,19708,526728,526728,0.0,19708,0,0,-1,M,Arts Council/Agency,Exhibition,Interdisciplinary,Engagement,4.0,116.0,Cleveland,731051578.0,8000.0,3750.0,W,10203,G,    ,GR3-20-5184-8067  ,-97.3471,35.2334,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
685,2020,2020OK00092,Oklahoma,OK,NORMAN ARTS COUNCIL,PO BOX 85,norman,OK,73070,     ,2,HN66XJQZ2UN,16,ART,14,,,5,5,Visual Arts      ,11,,99,Not Arts Ed,0,42,0.0,,,7500,7500,7500,7500,7500,0.0,7500,0,0,-1,M,Arts Council/Agency,Operating Support,Visual Arts,Creation,4.0,116.0,Cleveland,731051578.0,0.0,0.0,G,9,G,    ,GR16-20-5680-8766 ,-97.3471,35.2334,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
686,2020,2020OK00472,Oklahoma,OK,NORMAN BALLET COMPANY,PO BOX 5951,norman,OK,73070,     ,2,557299997,5,ART,1,,,1,1,Performing Arts  ,5,,2,Some AE: General,600,45,600.0,,,2500,2500,2500,62428,54176,5752.0,0,2500,0,-1,M,Perf Group: Community,Performance/Reading,Dance,Engagement,4.0,116.0,Cleveland,731230263.0,600.0,600.0,W,103,G,    ,GR1-20-5293-8208  ,-97.3471,35.2334,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
687,2020,2020OK00301,Oklahoma,OK,NORMAN COMMUNITY CHORAL SOCIETY,PO BOX 474,norman,OK,73070,     ,2,TATKS4ELFQP,5,ART,2,,,2,2,Performing Arts  ,5,,2,Some AE: General,400,60,50.0,,,2500,2500,2500,9266,6766,0.0,0,2500,0,-1,M,Perf Group: Community,Performance/Reading,Music,Engagement,4.0,116.0,Cleveland,731245759.0,400.0,50.0,W,304,G,    ,GR1-20-5288-8202  ,-97.3471,35.2334,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
688,2020,2020OK00391,Oklahoma,OK,NORMAN FIREHOUSE ART CENTER,444 S FLOOD AVE,norman,OK,73069,     ,2,YNMBBEHX9DR,15,ART,5,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,322,-1,0.0,,,4820,4820,3695,7570,3695,1875.0,0,3695,0,-1,M,Arts Center,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,237112097.0,322.0,0.0,W,4,DIMP,    ,GR14-20-5476-8432 ,-97.453328,35.213213,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
689,2020,2020OK00392,Oklahoma,OK,NORMAN FIREHOUSE ART CENTER,444 S FLOOD AVE,norman,OK,73069,     ,2,YNMBBEHX9DR,15,ART,5,,,5,5,Visual Arts      ,11,,1,Arts Ed: General,1865,16,2515.0,,,7500,7500,7500,7500,7500,0.0,7500,0,0,-1,M,Arts Center,Operating Support,Visual Arts,Creation,4.0,116.0,Cleveland,237112097.0,1865.0,2515.0,W,10304,G,    ,GR16-20-5726-8813 ,-97.453328,35.213213,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
690,2020,2020OK00393,Oklahoma,OK,NORMAN FIREHOUSE ART CENTER,444 S FLOOD AVE,norman,OK,73069,     ,2,YNMBBEHX9DR,15,ART,5,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,3147,190,3309.0,,,8334,8334,8334,122906,122906,0.0,8334,0,0,-1,M,Arts Center,Arts Instruction,Visual Arts,Engagement,4.0,116.0,Cleveland,237112097.0,3147.0,3309.0,W,10304,PY,    ,GR3-20-5187-8074  ,-97.453328,35.213213,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
691,2020,2020OK00394,Oklahoma,OK,NORMAN FIREHOUSE ART CENTER,444 S FLOOD AVE,norman,OK,73069,     ,2,YNMBBEHX9DR,15,ART,5,,,5,5,Visual Arts      ,4,,1,Arts Ed: General,602,24,882.0,,,21297,21297,21296,314093,314093,0.0,10648,10648,0,-1,M,Arts Center,Artwork Creation,Visual Arts,Learning,4.0,116.0,Cleveland,237112097.0,602.0,882.0,W,10203,DMPY,    ,GR3-20-5187-8075  ,-97.453328,35.213213,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0
692,2020,2020OK00395,Oklahoma,OK,NORMAN FIREHOUSE ART CENTER,444 S FLOOD AVE,norman,OK,73069,     ,2,YNMBBEHX9DR,15,ART,5,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,20,3,624.0,,,1235,1235,1236,18208,18208,0.0,618,618,0,-1,M,Arts Center,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,237112097.0,20.0,624.0,W,1,PY,    ,GR3-20-5187-8076  ,-97.453328,35.213213,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
693,2020,2020OK00473,Oklahoma,OK,NORMAN HIGH SCHOOL (NORMAN PSD),911 W MAIN ST,norman,OK,73069,     ,5,20711842,23,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,300.0,,,500,500,366,366,366,0.0,0,366,0,-1,M,Secondary School,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,736021052.0,-1.0,300.0,G,1,P,    ,GR13-20-5339-8255 ,-97.456114,35.21975,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
694,2020,2020OK00474,Oklahoma,OK,"NORMAN MUSIC ALLIANCE, INC.",PO BOX 890,norman,OK,73070,     ,2,78171954,14,ART,2,,,2,2,Performing Arts  ,11,,99,Not Arts Ed,0,0,0.0,,,1000,1000,1000,1000,1000,0.0,1000,0,0,-1,M,Fair/Festival,Operating Support,Music,Creation,4.0,116.0,Cleveland,453155284.0,0.0,0.0,G,20304,G,    ,GR15-20-5773-8860 ,-97.3471,35.2334,1,99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
695,2020,2020OK00475,Oklahoma,OK,NORMAN NORTH HIGH SCHOOL (NORMAN PSD),1809 STUBBEMAN AVE,norman,OK,73069,     ,5,20711842,23,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,240.0,,,500,500,500,500,500,0.0,0,500,0,-1,M,Secondary School,Arts Instruction,Visual Arts,Learning,4.0,116.0,Cleveland,736021052.0,-1.0,240.0,BW,1,PY,    ,GR13-20-5320-8235 ,-97.448699,35.240538,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
696,2020,2020OK00349,Oklahoma,OK,NORTHEASTERN STATE UNIVERSITY,601 N GRAND AVE,tahlequah,OK,74464,     ,5,VGC5UMKAHMQ,26,EDU,14,,,2,2,Performing Arts  ,5,,1,Arts Ed: General,120,3,90.0,,,2145,1900,1900,3960,1940,120.0,0,1900,0,-1,OM,College/University,Performance/Reading,Music,Engagement,2.0,116.0,Cherokee,736017987.0,120.0,90.0,G,20304,G,    ,GR2-20-5065-7906  ,-94.967298,35.919898,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
697,2020,2020OK00350,Oklahoma,OK,NORTHEASTERN STATE UNIVERSITY,601 N GRAND AVE,tahlequah,OK,74464,     ,5,VGC5UMKAHMQ,26,EDU,14,,,14,14,Multidisciplinary,5,,2,Some AE: General,4700,20,3000.0,,,33375,6800,6800,34068,25268,2000.0,0,6800,0,-1,OM,College/University,Performance/Reading,Multidisciplinary,Engagement,2.0,116.0,Cherokee,736017987.0,4700.0,3000.0,G,9,G,    ,GR2-20-5065-7922  ,-94.967298,35.919898,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
698,2020,2020OK00351,Oklahoma,OK,NORTHEASTERN STATE UNIVERSITY,601 N GRAND AVE,tahlequah,OK,74464,     ,5,VGC5UMKAHMQ,26,EDU,14,,,12,12,Other            ,12,,1,Arts Ed: General,44,3,23.0,,,2743,2743,1705,3604,1899,0.0,0,1705,0,-1,OM,College/University,Arts Instruction,Folklife/Trad. Arts,Engagement,2.0,116.0,Cherokee,736017987.0,44.0,23.0,N,103,G,    ,GR2-20-5065-7924  ,-94.967298,35.919898,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
699,2020,2020OK00352,Oklahoma,OK,NORTHEASTERN STATE UNIVERSITY,601 N GRAND AVE,tahlequah,OK,74464,     ,5,VGC5UMKAHMQ,26,EDU,14,,,2,2,Performing Arts  ,5,,1,Arts Ed: General,500,6,500.0,,,4797,3607,3607,11215,5988,1620.0,0,3607,0,-1,OM,College/University,Performance/Reading,Music,Engagement,2.0,116.0,Cherokee,736017987.0,500.0,500.0,G,1,G,    ,GR2-20-5065-7925  ,-94.967298,35.919898,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
700,2020,2020OK00121,Oklahoma,OK,NORTHERN HILLS ELEMENTARY (EDMOND PSD),901 E WAYNE ST,edmond,OK,73034,     ,5,JFMLAWKLHZJ,21,EDU,14,,,5,5,Visual Arts      ,12,,1,Arts Ed: General,-1,-1,450.0,,,205,205,162,162,162,0.0,0,162,0,-1,M,Elementary School,Arts Instruction,Visual Arts,Learning,5.0,116.0,Oklahoma,736021168.0,-1.0,450.0,W,1,G,    ,GR13-20-5364-8280 ,-97.467286,35.661678,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
701,2020,2020OK00366,Oklahoma,OK,NORTHWESTERN OKLAHOMA STATE UNIVERSITY FOUNDATION,,alva,OK,73717,     ,5,WMELYX55JMA,26,EDU,14,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,110,3,30.0,,,5000,1900,1900,12535,9155,1480.0,0,1900,0,-1,OM,College/University,Performance/Reading,Music,Engagement,3.0,116.0,Woods,736017985.0,110.0,30.0,W,304,G,    ,GR2-20-5060-7853  ,-98.7047,36.8261,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
702,2020,2020OK00368,Oklahoma,OK,NORTHWESTERN OKLAHOMA STATE UNIVERSITY FOUNDATION,,alva,OK,73717,     ,5,WMELYX55JMA,26,EDU,14,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,83,5,36.0,,,8900,1000,1000,18346,16346,1000.0,0,1000,0,-1,OM,College/University,Performance/Reading,Music,Engagement,3.0,116.0,Woods,736017985.0,83.0,36.0,W,20304,G,    ,GR2-20-5060-7855  ,-98.7047,36.8261,1,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
